firmware_id,drone_vendor,drone_model,firmware_version,file_name,file_format,file_size_bytes,sha256_hash,is_signed,signature_type,encryption_used,compression_used,cpu_architecture,os_type,bootloader_present,filesystem_detected,entropy_score,avg_section_entropy,max_section_entropy,string_count,num_executables,num_scripts,hardcoded_ip_count,hardcoded_url_count,crypto_function_count,boot_time_ms,emulated_syscalls,clean_label
TFW0758,PX4,Pixhawk 6,v4.7.0,px4_pixhawk_6_758.img,img,22115675,a347da925339bbbd4be2fe2393f6ee1734b6d1c51654bc6024b39ed7db6a36f4,0,None,0,1,ARM,RTOS,0,,8.04,8.1,8.31,14331,11,3,2,6,37,3982,1365,0
TFW0759,PX4,Pixhawk 6,v3.5.6,px4_pixhawk_6_759.img,img,7430089,1e27f67f81ad864be289860e17ade37f9dcbddf337df04b91b3b06361eb77a77,0,None,1,1,MIPS,Bare-metal,1,SquashFS,7.7,7.94,8.39,12450,15,6,5,6,45,8607,980,0
TFW0760,PX4,Pixhawk 6,v2.2.6,px4_pixhawk_6_760.img,img,31389845,885449e82e039be0fffb77aae7111d4dd1e066794778e288b220b2bd26707968,0,None,1,0,ARM,RTOS,1,,8.09,7.36,8.75,3759,10,2,4,6,77,6202,1821,0
TFW0761,PX4,Pixhawk 4,v4.4.6,px4_pixhawk_4_761.img,img,16367403,9eacf37c6c57d7ffa49cdf698babc2a58913e631cb6f8947df99a11235231d7f,0,None,1,0,MIPS,Linux,0,SquashFS,8.01,7.43,8.11,5024,19,3,4,3,90,7674,569,0
TFW0762,DJI,Mavic Pro,v4.7.8,dji_mavic_pro_762.fw,fw,19323159,fc8273ee5b6fc1dce2f768c6684373d4dca343d9c258cd237d77da4f9de10f54,0,None,0,0,ARM,Bare-metal,0,,8.36,7.31,8.66,2446,9,3,5,6,44,6526,1100,0
TFW0763,Parrot,Bebop 2,v2.0.3,parrot_bebop_2_763.bin,bin,6941720,713d2c1362230b591846751e7e8bf34f649c54b49ac7055b13be1dc02bf5ffc9,0,None,0,1,MIPS,Linux,0,YAFFS,7.69,7.87,8.48,19442,15,9,5,6,94,5787,910,0
TFW0764,Parrot,Bebop 2,v2.8.5,parrot_bebop_2_764.bin,bin,6140814,0efa2c5649ce27779f4e003977524f9dba17d297baa17414eccba8fbedeae6e7,0,None,1,1,ARM,Linux,1,,8.04,7.7,8.26,11345,13,5,1,3,51,5210,1683,0
TFW0765,Parrot,Anafi,v5.9.7,parrot_anafi_765.fw,fw,17013910,c39b87b848ce083f4139dfd85fa2c3b21bb7b9cb15b4bae56672fd39dac2583f,0,None,1,1,MIPS,Linux,0,SquashFS,7.74,7.42,8.44,7451,6,6,5,7,32,4038,983,0
TFW0766,Parrot,Anafi,v5.0.1,parrot_anafi_766.img,img,13865860,d3c72a1b4e5fff4b52925cf95490070a54fee06d8526c6a583f3ef8127831f8b,0,None,0,0,MIPS,RTOS,0,,7.89,8.16,8.27,9521,18,6,4,4,83,6932,1383,0
TFW0767,Parrot,Bebop 2,v5.1.6,parrot_bebop_2_767.bin,bin,3200037,9e29834a542a2901ed06c46173632daa9e2cb4ea16929e33e6a2f810bc8fbf41,0,None,1,1,ARM,RTOS,1,YAFFS,8.26,7.78,8.54,13778,17,3,5,2,43,3541,858,0
TFW0768,PX4,Pixhawk 4,v4.8.1,px4_pixhawk_4_768.img,img,22225517,11269a788b1e07d7783c7439c69b5fbc455333eeb6f69267d6b1ac634f49e5f4,0,None,1,0,ARM,Linux,1,,8.03,7.52,8.39,19657,15,2,1,6,65,3358,928,0
TFW0769,ArduPilot,Cube Orange,v4.2.4,ardupilot_cube_orange_769.img,img,5511609,be9f7c06e7679cc62be689de9ad7f2ffb616949a16042851c4298fbf251d1e52,0,None,0,0,ARM,Bare-metal,0,,7.94,7.75,8.15,7735,18,2,1,2,111,3849,740,0
TFW0770,Parrot,Anafi,v2.1.8,parrot_anafi_770.fw,fw,28586813,2d8c91854fa606100b1db8a7d2d57665ebbaa8d8b6f967be4a78542ef2de6015,0,None,0,1,ARM,Bare-metal,1,SquashFS,7.96,7.91,8.1,3617,16,7,1,5,111,7522,456,0
TFW0771,Parrot,Anafi,v1.1.8,parrot_anafi_771.bin,bin,31828670,e5266ea0062fd178e9541b5d0a8d6f3d36d029ca167a2e466ef4b57fd42a8f3d,0,None,1,1,MIPS,Linux,0,SquashFS,8.01,7.37,8.49,17756,6,2,1,2,96,5544,617,0
TFW0772,PX4,Pixhawk 6,v2.8.4,px4_pixhawk_6_772.bin,bin,11689308,0f26f48eb2c2265f3dcdaab8f88a456ce644eb76c76a4b09709c5818edc24d47,0,None,0,0,ARM,RTOS,1,YAFFS,8.31,7.55,8.81,6530,15,6,3,7,39,7581,1018,0
TFW0773,DJI,Phantom 4,v4.6.2,dji_phantom_4_773.fw,fw,27940752,65dd1f21a8e3bbb0998d2afb84af2dd22945d665e3ab250a4a3d40b472b618ba,0,None,1,1,MIPS,Bare-metal,0,,8.4,8.03,8.31,3509,16,8,5,3,78,4831,1215,0
TFW0774,DJI,Mini 3,v1.1.3,dji_mini_3_774.img,img,14447635,28f8820eba2d3a8f0cd7dceed5ef1a6a8a7dc322cfccb3823774441b6252a7c0,0,None,0,1,MIPS,Linux,0,YAFFS,8.46,7.71,8.66,17382,19,5,2,2,94,4472,1130,0
TFW0775,Parrot,Bebop 2,v5.9.9,parrot_bebop_2_775.fw,fw,6725360,3633883af242be38e39c36ed1975aaf46e00179376789f60e19d7cd9549b127b,0,None,0,1,MIPS,Linux,1,,8.31,7.79,8.59,5876,13,3,5,2,86,4436,863,0
TFW0776,ArduPilot,Cube Orange,v5.7.6,ardupilot_cube_orange_776.img,img,17218085,828454c50b60c101d82344bb662330da44c0e60ba6642b9862620a463092efda,0,None,0,0,ARM,Linux,0,SquashFS,7.88,7.69,8.84,16894,16,4,3,2,56,3329,646,0
TFW0777,PX4,Pixhawk 4,v3.5.8,px4_pixhawk_4_777.bin,bin,28305503,b549bd69fd388bb5268ea9506685dc90735026bcb0569f70768070f58ba68395,0,None,0,1,MIPS,RTOS,0,YAFFS,8.22,7.34,8.74,11725,7,5,1,4,104,8851,1129,0
TFW0778,DJI,Mini 3,v2.6.4,dji_mini_3_778.fw,fw,21871626,82bd6375dec5c4a8f50d59e7c298a3eb15c62c26edfb26c5eb0623a9d9bc1c3b,0,None,0,0,MIPS,RTOS,1,,7.99,7.45,8.51,10661,12,9,3,4,34,8266,772,0
TFW0779,PX4,Pixhawk 6,v3.6.8,px4_pixhawk_6_779.img,img,29965571,71e305af23ec6ddc382be46566b662d571825d7c97598a2c2c70197b7d4622e0,0,None,0,0,ARM,RTOS,1,YAFFS,7.83,7.7,8.59,3631,15,9,4,5,100,7354,816,0
TFW0780,DJI,Mavic Pro,v3.7.2,dji_mavic_pro_780.bin,bin,9089115,f5390b3bcb738625db0349937fdcee617c5078a929c38bb68dee500566ae702c,0,None,1,1,ARM,Linux,1,SquashFS,8.36,7.49,8.81,18931,19,8,4,3,112,7238,1454,0
TFW0781,Parrot,Bebop 2,v3.0.7,parrot_bebop_2_781.bin,bin,15068983,ac2360143d050a1396caaa6ffc20efab397e1daa098b6ade35177e2fda9c5c12,0,None,0,1,ARM,Linux,1,SquashFS,7.63,7.34,8.36,17198,13,4,5,2,86,7008,767,0
TFW0782,DJI,Mini 3,v1.9.2,dji_mini_3_782.img,img,9630706,c9f7dd15b05a68a8dfd6e5932263cebe5f26ec9a50eb32aeba5dab3dd6bb2d20,0,None,0,0,MIPS,Linux,0,YAFFS,8.41,8.06,8.29,17855,12,5,5,2,44,7722,958,0
TFW0783,Parrot,Bebop 2,v5.3.6,parrot_bebop_2_783.img,img,21901069,5810811b48cd5aa8bce2e57e1ec85c5a77d40790191ecc9417954cddac9b3a63,0,None,0,1,MIPS,RTOS,0,SquashFS,8.02,8.18,8.01,18864,8,2,2,2,105,4388,507,0
TFW0784,DJI,Phantom 4,v2.5.8,dji_phantom_4_784.img,img,13149807,7a9bca5f8ecd69a2119f1beda34e4a9ced700e0c9f13f00247b787ed4eca3f5b,0,None,0,0,ARM,RTOS,0,YAFFS,8.17,8.01,8.74,13794,16,6,2,2,59,7185,983,0
TFW0785,DJI,Mavic Pro,v1.6.7,dji_mavic_pro_785.img,img,20309647,66c004c313d6a3b54235be96818ddfc79025b64052bd2067794bd051e304c0ea,0,None,0,1,MIPS,Bare-metal,0,,8.19,8.07,8.72,9466,5,8,4,4,49,3719,1238,0
TFW0786,PX4,Pixhawk 4,v3.0.6,px4_pixhawk_4_786.img,img,29390630,0309e412afeb9669a116b0518d0ce897cfcd3e6ee496f96b655f12e8ca24d285,0,None,1,1,MIPS,Linux,1,YAFFS,8.41,7.52,8.09,2318,8,4,1,7,66,6235,817,0
TFW0787,PX4,Pixhawk 4,v2.1.1,px4_pixhawk_4_787.fw,fw,22135625,f4c2e28dffc93353116a374b7669b171e41f12f4064a76dc5b1fe8e13b2f5026,0,None,1,1,ARM,Bare-metal,0,,8.17,8.16,8.52,16587,18,8,3,7,32,7576,1220,0
TFW0788,PX4,Pixhawk 4,v1.2.0,px4_pixhawk_4_788.img,img,29433185,0e053729787e82a238b258cfb9562308d5836011a960c750c7cb33e52ab6f1c4,0,None,0,0,MIPS,RTOS,0,,8.15,7.48,8.42,15686,13,5,2,5,102,5131,1821,0
TFW0789,Parrot,Bebop 2,v3.7.9,parrot_bebop_2_789.fw,fw,25031271,33622b32b8ae84063fbfd6c794e5a1edec1f953ac28c7e40dead11f81d2c9df1,0,None,0,1,MIPS,Linux,0,YAFFS,7.66,8.16,8.11,6231,6,6,2,6,70,4100,1695,0
TFW0790,Parrot,Anafi,v3.9.3,parrot_anafi_790.bin,bin,2326241,77dd3e447f5d9dbfb1af4479e9ee08a47a17f1dcfb868342425265722fbc8a19,0,None,0,0,ARM,Linux,1,YAFFS,8.07,8.2,8.88,16038,7,8,1,3,68,3672,1082,0
TFW0791,DJI,Phantom 4,v5.5.5,dji_phantom_4_791.fw,fw,13301492,b2ad86cb241d6c514bc856e1f9052ca55505061fc8b028d11248f9b64b1776e8,0,None,1,1,ARM,Linux,0,YAFFS,7.74,7.94,8.19,17954,14,4,1,7,55,3516,1539,0
TFW0792,ArduPilot,Cube Black,v2.7.8,ardupilot_cube_black_792.img,img,10817028,61606aaa7ea4ee770e4670036426193b2e6e619ef17c82da0b0635b00c30efc4,0,None,0,0,ARM,Bare-metal,0,YAFFS,8.26,8.18,8.06,9373,12,3,5,2,31,5532,655,0
TFW0793,Parrot,Bebop 2,v2.5.0,parrot_bebop_2_793.img,img,2270111,22c410842565be17acfb55b89140fdf1dd3ab2a336c7fff2247db83fa7170d24,0,None,1,0,MIPS,RTOS,0,YAFFS,8.06,7.81,8.54,17052,10,5,3,7,52,8709,1504,0
TFW0794,Parrot,Bebop 2,v1.0.0,parrot_bebop_2_794.img,img,30722978,907f027a16d8cf0984b82b4250d80088cc589da65693b96f413a4078096153df,0,None,1,0,MIPS,Linux,1,SquashFS,8.21,7.53,8.66,15566,12,3,1,5,52,6670,1179,0
TFW0795,ArduPilot,Cube Black,v5.0.4,ardupilot_cube_black_795.bin,bin,28661623,d4fce85bee41fd8907d30cc0e2124059f0eb476e924c91b015ebf1e612289ef9,0,None,1,1,MIPS,RTOS,0,,7.64,7.69,8.03,15877,11,2,2,6,114,3781,1551,0
TFW0796,Parrot,Anafi,v3.5.8,parrot_anafi_796.fw,fw,6746787,bc4243bb98bd064ba34ee4b8b6182a01041367acf41137ab0b41486aba970f59,0,None,0,1,MIPS,RTOS,1,SquashFS,7.68,7.83,8.59,5753,18,3,2,7,45,6523,1237,0
TFW0797,Parrot,Bebop 2,v5.2.1,parrot_bebop_2_797.fw,fw,7645482,3a545c02a075ef1e778acf444bb2c6ddb5229f9d7ad53b61ff29f888f11b696e,0,None,0,1,ARM,Bare-metal,1,YAFFS,8.24,7.37,8.48,18486,17,3,4,5,38,6558,1314,0
TFW0798,PX4,Pixhawk 6,v1.6.8,px4_pixhawk_6_798.fw,fw,17785520,c5a5e9c49d0bd4f86b78f3397b777271da15d7fc2b8ec952a630017345009449,0,None,0,1,ARM,RTOS,0,,7.66,7.86,8.09,4200,17,7,1,4,42,5386,634,0
TFW0799,PX4,Pixhawk 4,v2.2.7,px4_pixhawk_4_799.fw,fw,5220369,2f451c36732162e6ca32bf16b50a53e23b4cce997547eb6ba3a7cdc1f5730be2,0,None,0,0,ARM,Bare-metal,1,SquashFS,7.66,8.18,8.16,9492,9,5,5,6,57,7782,952,0
TFW0800,ArduPilot,Cube Black,v5.1.1,ardupilot_cube_black_800.fw,fw,9094162,2b31ac48437e0daf2c55f301c8ed8e85680b4476c6b0b6792f12a06d87d55cb2,0,None,1,0,ARM,Bare-metal,1,SquashFS,7.61,7.47,8.51,8811,13,2,3,5,56,4589,580,0
TFW0801,ArduPilot,Cube Black,v1.3.5,ardupilot_cube_black_801.img,img,30537590,0900f0ce2566b6ada53b681ffe4cac276e37058d0029951cdd15c843ac8d51ac,0,None,0,0,ARM,RTOS,1,YAFFS,8.46,8.01,8.27,2094,8,3,5,7,80,7995,556,0
TFW0802,ArduPilot,Cube Orange,v2.1.0,ardupilot_cube_orange_802.fw,fw,20027758,c435b45090711ab796d72f04626cf4fb703314b2e32da1abeacdc7517e723229,0,None,0,1,ARM,RTOS,0,YAFFS,8.26,8.12,8.84,7214,10,9,2,4,93,4501,1877,0
TFW0803,ArduPilot,Cube Black,v1.3.1,ardupilot_cube_black_803.bin,bin,7061208,c13a87de037977554c9ac98ca8a1858b2a38d0eeae2ba3e9b2c9546a3c35a99b,0,None,1,0,ARM,RTOS,0,YAFFS,7.92,8.15,8.74,14886,6,6,5,5,81,6794,970,0
TFW0804,ArduPilot,Cube Black,v5.4.4,ardupilot_cube_black_804.img,img,4028182,4fc85e59720e97015d2c9b3d1835b03a88130c7a2208172ec93493ad1e8db9e4,0,None,0,1,MIPS,RTOS,1,SquashFS,7.87,8.16,8.89,9363,19,4,2,5,110,7318,1256,0
TFW0805,Parrot,Anafi,v4.1.1,parrot_anafi_805.bin,bin,14929876,a70be272bc52f420fb7e4e10f0aec182b3c88218655afef4cbebf7c75f18610d,0,None,0,1,ARM,RTOS,0,,7.91,7.77,8.23,12504,6,3,2,7,67,6080,1447,0
TFW0806,DJI,Mini 3,v5.1.9,dji_mini_3_806.fw,fw,18542076,ec1b436b9fafa64601e19f044fd06fd3e614543e9595b6a37f48f03063266926,0,None,0,0,MIPS,Bare-metal,1,SquashFS,8.3,8.18,8.87,9228,6,2,2,6,94,4076,1896,0
TFW0807,Parrot,Bebop 2,v5.3.3,parrot_bebop_2_807.fw,fw,3932842,19f98daffe75e47aee3287d0bdfadbe2706f028f755d9d387a96d2c9c600736d,0,None,1,0,ARM,Bare-metal,1,SquashFS,8.2,7.98,8.39,19334,14,3,2,4,47,4100,1823,0
TFW0808,ArduPilot,Cube Black,v4.5.7,ardupilot_cube_black_808.fw,fw,20915152,ef494cc09b433578e78dfff7d0f0d549508c333cb3818e7fa3958b91c27905b6,0,None,1,1,ARM,RTOS,1,SquashFS,7.77,7.45,8.31,10875,11,4,2,2,92,8837,1347,0
TFW0809,PX4,Pixhawk 4,v3.5.0,px4_pixhawk_4_809.bin,bin,7941926,eb9ba60cba3ca9d5011a30a4b8f521db35489437af2af85c522f4d8f0cabda14,0,None,1,1,ARM,RTOS,0,SquashFS,7.76,7.73,8.05,14163,17,2,4,3,80,3502,991,0
TFW0810,Parrot,Anafi,v2.3.5,parrot_anafi_810.img,img,31196239,41238463e2bec995d0d5405d7eb946e320cd708c76914fd276ddbd0c8277c91c,0,None,1,0,MIPS,Linux,0,YAFFS,7.69,7.95,8.05,19840,6,5,5,6,38,4339,533,0
TFW0811,PX4,Pixhawk 6,v4.9.6,px4_pixhawk_6_811.bin,bin,26105313,1b81a50aa072553847178982c19b776a8369c01459ae4be364975a426427dff4,0,None,1,0,ARM,Bare-metal,1,SquashFS,8.19,7.52,8.62,18242,19,2,4,4,42,6885,820,0
TFW0812,ArduPilot,Cube Orange,v2.3.5,ardupilot_cube_orange_812.fw,fw,11423806,eece27a1f7b2b68193f3dbbb902cdaca73ad2c9ccb7b08c25f03094ef10129c4,0,None,0,1,MIPS,RTOS,1,YAFFS,8.29,7.88,8.41,3592,19,5,4,5,69,3623,612,0
TFW0813,ArduPilot,Cube Black,v2.7.7,ardupilot_cube_black_813.fw,fw,29526572,6f1919a1083203ad400728b796fb162be3c4b681c9020a669ddba99089659c1e,0,None,0,1,MIPS,Bare-metal,0,YAFFS,7.84,7.9,8.2,11131,16,2,1,4,84,4886,1299,0
TFW0814,DJI,Mavic Pro,v1.0.0,dji_mavic_pro_814.img,img,23779415,ef46a6e00345ec42e97703b25973fc71903a59a9d002c5deb21ca8c938a27979,0,None,1,0,ARM,Linux,1,YAFFS,7.62,7.45,8.55,8385,19,9,1,3,108,6350,881,0
TFW0815,DJI,Phantom 4,v4.2.0,dji_phantom_4_815.img,img,19753200,8e2ec3d28453006db22d4d64935ba92ce19a4a5e0a592842c36bcd54bc31e48d,0,None,0,0,MIPS,Bare-metal,1,YAFFS,7.67,7.81,8.23,7767,17,8,1,7,72,4050,747,0
TFW0816,PX4,Pixhawk 6,v2.2.2,px4_pixhawk_6_816.fw,fw,24913835,bbaee901ba405b10330f3043119f8d31c7a667bb3fcefcbe056693fd1674497b,0,None,1,0,ARM,Bare-metal,0,,8.47,7.99,8.52,17521,6,4,3,3,73,8189,565,0
TFW0817,DJI,Mini 3,v4.1.0,dji_mini_3_817.img,img,3166299,ae3ef9ed8b34193a4f6e9623084432625f3e6e6f83159823cc1e43b6c73e7d23,0,None,0,0,MIPS,Bare-metal,0,YAFFS,7.87,7.75,8.32,7190,19,4,1,2,97,8484,1336,0
TFW0818,Parrot,Bebop 2,v2.8.8,parrot_bebop_2_818.bin,bin,13885676,68951795cc0a156d3837bca7823281f3c997f102b253e4b6d94d48a6f5e8a0df,0,None,0,1,MIPS,Bare-metal,0,YAFFS,8.29,7.31,8.74,8563,13,2,5,2,62,6772,747,0
TFW0819,Parrot,Anafi,v1.1.9,parrot_anafi_819.bin,bin,7415209,4a21f7a5d131bf8c64c5f606ff86b2022b7fe99e37b9d0a81047aad49c0382f2,0,None,1,0,MIPS,Bare-metal,0,,8.16,7.31,8.74,8033,11,8,4,3,53,6916,1248,0
TFW0820,PX4,Pixhawk 4,v4.3.7,px4_pixhawk_4_820.img,img,24014717,579dba8176cd6a5e00df0dbef2b81ed781e264b2db3eff905bf711a51f6fcf40,0,None,0,0,ARM,RTOS,0,YAFFS,7.94,7.62,8.43,9743,15,3,5,6,65,7018,797,0
TFW0821,DJI,Mini 3,v1.1.3,dji_mini_3_821.fw,fw,12870255,5ea92a306b2b9a55673f36289badc01d93c11f7a037d479c30653083abba90e1,0,None,0,1,ARM,Bare-metal,1,YAFFS,7.79,8.13,8.32,17516,7,4,1,6,39,4329,982,0
TFW0822,PX4,Pixhawk 6,v2.1.5,px4_pixhawk_6_822.img,img,21081632,bce193d2c3dcd69dbb54f4db42da1e33357941e5a7e592a9d100aef0ede93c49,0,None,1,1,ARM,Linux,0,,7.71,7.51,8.33,10900,7,9,3,5,49,8243,1125,0
TFW0823,ArduPilot,Cube Black,v1.2.0,ardupilot_cube_black_823.bin,bin,4019913,a4cbd47f57ed12586b5b89dc40d8524f47b8c860c08db4f3f36bd985cf3412d0,0,None,0,1,ARM,Bare-metal,0,SquashFS,8.15,7.87,8.73,6454,11,5,3,2,104,7114,1858,0
TFW0824,ArduPilot,Cube Black,v4.6.0,ardupilot_cube_black_824.img,img,19850296,d1cbe907258f71aaaef00ca173fbe7b3001e0eb28ddb015a596b12fc20294a0e,0,None,0,0,ARM,RTOS,0,YAFFS,8.3,7.5,8.3,8074,9,5,4,5,41,8376,1644,0
TFW0825,PX4,Pixhawk 6,v3.3.3,px4_pixhawk_6_825.fw,fw,20276985,182cd72842f13483d295cc65a66bd2a77b66425e47b0f15173132df961b5e29f,0,None,0,0,ARM,Bare-metal,0,YAFFS,8.18,7.59,8.19,12973,14,6,5,2,91,6367,707,0
TFW0826,DJI,Mavic Pro,v4.6.4,dji_mavic_pro_826.bin,bin,27991120,9d84f42ece7cc49b63939df6778e8378d8db4f0c9a55e0df8a25055a56d572ca,0,None,1,1,MIPS,Linux,1,,8.08,8.06,8.08,17213,18,7,2,3,47,8141,1390,0
TFW0827,PX4,Pixhawk 6,v1.6.3,px4_pixhawk_6_827.fw,fw,17104155,364343853f5d969c7c24ba424897fca791da59ad4701726c42a7b6040cbcd88f,0,None,1,1,ARM,RTOS,0,YAFFS,7.64,7.96,8.42,9228,18,8,5,6,92,6951,1197,0
TFW0828,ArduPilot,Cube Orange,v1.9.5,ardupilot_cube_orange_828.img,img,16810236,c45b4812755173303c8fd524c917a3a7a120a54c94beb8950350bc864c421a69,0,None,1,0,MIPS,Linux,0,SquashFS,8.47,7.39,8.43,7873,10,7,1,6,113,8084,1118,0
TFW0829,ArduPilot,Cube Orange,v1.5.9,ardupilot_cube_orange_829.img,img,12056587,9a4b4c93be77e6cc5b25a3a02bdf255dfd0af3937e0eeec5180bb408951ef949,0,None,1,1,MIPS,RTOS,1,YAFFS,8.32,7.69,8.76,10576,17,7,2,3,54,5497,865,0
TFW0830,PX4,Pixhawk 4,v5.3.9,px4_pixhawk_4_830.img,img,21105406,f8437ffe2df45a8783c5aab0e98887d66c05d2b8ea896954ea76b07245d2c4b7,0,None,1,1,MIPS,RTOS,0,SquashFS,7.86,7.33,8.2,2562,16,5,3,5,41,4573,498,0
TFW0831,Parrot,Bebop 2,v5.8.9,parrot_bebop_2_831.fw,fw,9332525,e16cdcb1c324f5b16cf448f3218aab0b1431c8f89ba0fd83e8969159b2269097,0,None,0,0,ARM,Linux,0,SquashFS,8.48,7.73,8.34,4005,12,9,4,5,50,8167,1665,0
TFW0832,PX4,Pixhawk 4,v3.5.7,px4_pixhawk_4_832.img,img,23149266,6455f525ddcdd7109eb67c8c39727ca73032e085ec7941957bde9dc3799f8c50,0,None,0,0,ARM,Linux,0,SquashFS,8.14,7.9,8.73,14501,13,9,4,4,54,5634,557,0
TFW0833,PX4,Pixhawk 4,v2.7.5,px4_pixhawk_4_833.bin,bin,28131693,d9a1dd2146bd21e9d398d554814a85057aa102878dff46f57333df5f64b023df,0,None,1,1,ARM,RTOS,0,,8.12,7.41,8.74,2075,5,6,3,2,40,5768,1009,0
TFW0834,PX4,Pixhawk 4,v4.6.3,px4_pixhawk_4_834.img,img,25345930,d8f2395bc31c1d54fc39b3d1e495c2f4cef4ce667b0bff34ce6f2f5760ac1823,0,None,0,0,MIPS,Linux,0,SquashFS,8.27,7.56,8.35,7163,7,7,1,5,93,8302,953,0
TFW0835,Parrot,Bebop 2,v1.4.3,parrot_bebop_2_835.img,img,8976378,00c33a65e489723f67212be5785273153d96b926dc0865f167ef17fac1611a67,0,None,1,1,ARM,Linux,0,,8.33,7.66,8.41,6615,15,7,3,3,102,8554,1050,0
TFW0836,PX4,Pixhawk 4,v1.4.3,px4_pixhawk_4_836.img,img,10841457,c69b3039cc7090fd95b686b33283570418ca668c861a3d456d872c2db09f3e95,0,None,0,0,ARM,Bare-metal,0,YAFFS,8.19,8.13,8.27,11185,11,2,1,5,79,4211,1319,0
TFW0837,Parrot,Anafi,v2.9.3,parrot_anafi_837.bin,bin,6478730,9e2acbb0b89c8a1c220d1cddc61a7f7a9b29f41e6f1eac83e7bcadb40e342c07,0,None,0,0,ARM,RTOS,1,YAFFS,7.72,8.19,8.84,2326,10,2,2,6,91,3775,626,0
TFW0838,ArduPilot,Cube Orange,v4.7.5,ardupilot_cube_orange_838.fw,fw,25228324,78f8cda9b235fc3ba3acadb305944b100d809de685ae96b0c3ac4e2e7e909dd4,0,None,1,1,ARM,RTOS,0,,7.9,7.34,8.11,3856,11,2,3,2,118,8955,822,0
TFW0839,Parrot,Anafi,v3.7.2,parrot_anafi_839.fw,fw,21519324,5282e32b22e20f20ee7d765e3981fe655dfb3eac8d3275b1c8d4d90eafb3ab64,0,None,0,0,MIPS,Bare-metal,0,SquashFS,8.44,7.98,8.84,2536,12,3,1,7,78,8962,1495,0
TFW0840,PX4,Pixhawk 4,v3.8.7,px4_pixhawk_4_840.img,img,29324186,b8a44586cf9bbfe7126bc4377ef47cb156a927dde271f9db7246539fab19e112,0,None,1,1,MIPS,RTOS,1,YAFFS,7.8,7.63,8.62,7992,10,7,2,4,43,4160,642,0
TFW0841,ArduPilot,Cube Orange,v3.8.1,ardupilot_cube_orange_841.fw,fw,17742428,05610c27178d92bf7dd74bfe067c2f948c83d2ae4d7f5d5cea08a9edfcba18db,0,None,0,1,ARM,Bare-metal,0,,7.93,7.65,8.48,10346,7,9,3,2,30,8977,929,0
TFW0842,DJI,Phantom 4,v1.0.1,dji_phantom_4_842.bin,bin,6361765,887f298d0dcb5de4c769ef4556257949fb3d7249651e8724228ffeaa1cfc8ff5,0,None,0,0,MIPS,Bare-metal,1,,7.99,7.98,8.03,4422,6,9,4,6,110,5383,1468,0
TFW0843,Parrot,Bebop 2,v3.2.9,parrot_bebop_2_843.bin,bin,21721850,34c94f0c0704deae339c0be9bca128f0ba156ad34d5617aae591e2b348e4bde5,0,None,0,1,ARM,Linux,0,SquashFS,8.0,8.13,8.43,10340,16,3,3,6,54,5654,1895,0
TFW0844,PX4,Pixhawk 4,v2.6.5,px4_pixhawk_4_844.bin,bin,5791210,b491eb84de6a75e16108c1331e3d3fd9ffdc76c0c7f96e0e5b4624032f42819f,0,None,1,0,ARM,Bare-metal,1,,8.15,8.16,8.37,11499,11,9,5,6,88,8876,770,0
TFW0845,ArduPilot,Cube Black,v1.2.0,ardupilot_cube_black_845.bin,bin,11091980,5a871312205ce91f8f1ac41c4cfb9d86526f79bf2f07f7ba0b2e54ce25afaacd,0,None,1,1,ARM,Bare-metal,0,YAFFS,8.45,7.82,8.15,7952,16,6,3,6,101,6540,1051,0
TFW0846,PX4,Pixhawk 4,v3.2.2,px4_pixhawk_4_846.img,img,18710380,970b0c31791610a1eaea330c09ad0013f0d2431ff0dda8fd9f04931c7da06e12,0,None,0,0,MIPS,Linux,0,YAFFS,7.82,7.62,8.59,6385,16,8,5,3,98,7697,1088,0
TFW0847,PX4,Pixhawk 6,v5.5.5,px4_pixhawk_6_847.bin,bin,3410679,bc867072eac4505325ca5e7ed31c2994285607ce900ce19a0b20e25294f6d354,0,None,0,1,ARM,RTOS,0,,7.71,8.01,8.87,11720,16,5,2,4,34,8690,1133,0
TFW0848,PX4,Pixhawk 4,v3.1.3,px4_pixhawk_4_848.fw,fw,24441982,d5c70906ecade6d0704395fabff631097c88d3a24cf93f8faeccac8034a5b61b,0,None,0,0,ARM,Linux,1,YAFFS,7.78,7.53,8.51,7145,15,7,3,7,48,7635,491,0
TFW0849,DJI,Mavic Pro,v1.5.8,dji_mavic_pro_849.fw,fw,11934545,4ccaf1c146e5f210d935d383f8d9b007859bba7e270841f2dfd84ccc337c326c,0,None,1,1,MIPS,RTOS,0,YAFFS,8.4,7.81,8.64,19394,5,9,2,6,52,4095,1445,0
TFW0850,Parrot,Anafi,v2.9.8,parrot_anafi_850.bin,bin,28662769,c42972cd5546a7364cdd97d652ba2928ee0165fbf12ccbded51576e22d7712c1,0,None,1,1,ARM,RTOS,0,,8.18,7.62,8.06,15163,7,5,2,6,38,8901,571,0
TFW0851,Parrot,Anafi,v1.9.2,parrot_anafi_851.img,img,24095727,2a0e168ea8c1b12648318ea2e845fef2c21b35e892863b6d5a0a8bfc0504b3e4,0,None,0,0,ARM,Linux,0,SquashFS,7.86,7.89,8.38,7344,16,9,1,5,79,3023,1615,0
