firmware_id,drone_vendor,drone_model,firmware_version,file_name,file_format,file_size_bytes,sha256_hash,is_signed,signature_type,encryption_used,compression_used,cpu_architecture,os_type,bootloader_present,filesystem_detected,entropy_score,avg_section_entropy,max_section_entropy,string_count,num_executables,num_scripts,hardcoded_ip_count,hardcoded_url_count,crypto_function_count,boot_time_ms,emulated_syscalls,clean_label
FW0757,ArduPilot,Cube Black,v1.5.1,ardupilot_cube_black_757.bin,bin,25387133,89a0188f0db2e4c3a0dc583b8ba203a6d8801a9664173cf30a6e615c58b39d1d,1,RSA,1,0,MIPS,Bare-metal,1,None,5.9,6.92,7.39,14939,4,3,1,0,31,1315,75,1
FW0758,PX4,Pixhawk 6,v4.7.0,px4_pixhawk_6_758.img,img,22115675,a347da925339bbbd4be2fe2393f6ee1734b6d1c51654bc6024b39ed7db6a36f4,1,RSA,0,1,ARM,RTOS,1,None,7.35,5.93,6.85,14331,7,2,1,1,36,2481,62,1
FW0759,PX4,Pixhawk 6,v3.5.6,px4_pixhawk_6_759.img,img,7430089,1e27f67f81ad864be289860e17ade37f9dcbddf337df04b91b3b06361eb77a77,1,ECDSA,1,1,MIPS,Bare-metal,1,SquashFS,6.71,6.83,7.14,12450,4,1,0,1,13,1793,269,1
FW0760,PX4,Pixhawk 6,v2.2.6,px4_pixhawk_6_760.img,img,31389845,885449e82e039be0fffb77aae7111d4dd1e066794778e288b220b2bd26707968,1,ECDSA,1,0,ARM,RTOS,1,None,6.33,6.53,7.05,3759,1,3,0,0,12,1516,88,1
FW0761,PX4,Pixhawk 4,v4.4.6,px4_pixhawk_4_761.img,img,16367403,9eacf37c6c57d7ffa49cdf698babc2a58913e631cb6f8947df99a11235231d7f,1,RSA,1,0,MIPS,Linux,1,SquashFS,5.93,5.98,7.88,5024,6,2,1,0,5,2998,53,1
FW0762,DJI,Mavic Pro,v4.7.8,dji_mavic_pro_762.fw,fw,19323159,fc8273ee5b6fc1dce2f768c6684373d4dca343d9c258cd237d77da4f9de10f54,1,RSA,0,0,ARM,Bare-metal,1,None,7.21,6.11,7.82,2446,5,3,0,2,31,1877,268,1
FW0763,Parrot,Bebop 2,v2.0.3,parrot_bebop_2_763.bin,bin,6941720,713d2c1362230b591846751e7e8bf34f649c54b49ac7055b13be1dc02bf5ffc9,1,ECDSA,0,1,MIPS,Linux,1,YAFFS,6.35,6.5,7.22,19442,1,3,1,2,15,2309,117,1
FW0764,Parrot,Bebop 2,v2.8.5,parrot_bebop_2_764.bin,bin,6140814,0efa2c5649ce27779f4e003977524f9dba17d297baa17414eccba8fbedeae6e7,1,ECDSA,1,1,ARM,Linux,1,None,7.31,5.93,7.52,11345,8,2,0,0,9,1256,85,1
FW0765,Parrot,Anafi,v5.9.7,parrot_anafi_765.fw,fw,17013910,c39b87b848ce083f4139dfd85fa2c3b21bb7b9cb15b4bae56672fd39dac2583f,1,RSA,1,1,MIPS,Linux,1,SquashFS,6.86,6.6,7.55,7451,8,1,0,0,40,2354,225,1
FW0766,Parrot,Anafi,v5.0.1,parrot_anafi_766.img,img,13865860,d3c72a1b4e5fff4b52925cf95490070a54fee06d8526c6a583f3ef8127831f8b,1,ECDSA,0,0,MIPS,RTOS,1,None,6.82,5.56,7.47,9521,6,1,1,2,19,2155,267,1
FW0767,Parrot,Bebop 2,v5.1.6,parrot_bebop_2_767.bin,bin,3200037,9e29834a542a2901ed06c46173632daa9e2cb4ea16929e33e6a2f810bc8fbf41,1,ECDSA,1,1,ARM,RTOS,1,YAFFS,7.38,5.97,7.08,13778,5,2,1,0,39,1661,259,1
FW0768,PX4,Pixhawk 4,v4.8.1,px4_pixhawk_4_768.img,img,22225517,11269a788b1e07d7783c7439c69b5fbc455333eeb6f69267d6b1ac634f49e5f4,1,RSA,1,0,ARM,Linux,1,None,6.53,6.35,7.53,19657,7,3,0,2,8,2053,130,1
FW0769,ArduPilot,Cube Orange,v4.2.4,ardupilot_cube_orange_769.img,img,5511609,be9f7c06e7679cc62be689de9ad7f2ffb616949a16042851c4298fbf251d1e52,1,ECDSA,0,0,ARM,Bare-metal,1,None,6.66,7.14,7.58,7735,5,1,0,2,19,2641,91,1
FW0770,Parrot,Anafi,v2.1.8,parrot_anafi_770.fw,fw,28586813,2d8c91854fa606100b1db8a7d2d57665ebbaa8d8b6f967be4a78542ef2de6015,1,ECDSA,0,1,ARM,Bare-metal,1,SquashFS,7.37,6.38,7.37,3617,4,1,0,0,7,1279,53,1
FW0771,Parrot,Anafi,v1.1.8,parrot_anafi_771.bin,bin,31828670,e5266ea0062fd178e9541b5d0a8d6f3d36d029ca167a2e466ef4b57fd42a8f3d,1,ECDSA,1,1,MIPS,Linux,1,SquashFS,7.26,6.36,7.49,17756,7,0,0,2,10,2010,98,1
FW0772,PX4,Pixhawk 6,v2.8.4,px4_pixhawk_6_772.bin,bin,11689308,0f26f48eb2c2265f3dcdaab8f88a456ce644eb76c76a4b09709c5818edc24d47,1,ECDSA,0,0,ARM,RTOS,1,YAFFS,6.47,6.78,7.74,6530,4,2,1,1,25,1200,58,1
FW0773,DJI,Phantom 4,v4.6.2,dji_phantom_4_773.fw,fw,27940752,65dd1f21a8e3bbb0998d2afb84af2dd22945d665e3ab250a4a3d40b472b618ba,1,RSA,1,1,MIPS,Bare-metal,1,None,6.41,6.92,7.16,3509,7,3,1,1,22,1176,68,1
FW0774,DJI,Mini 3,v1.1.3,dji_mini_3_774.img,img,14447635,28f8820eba2d3a8f0cd7dceed5ef1a6a8a7dc322cfccb3823774441b6252a7c0,1,ECDSA,0,1,MIPS,Linux,1,YAFFS,6.78,7.07,7.45,17382,1,0,1,2,17,2560,157,1
FW0775,Parrot,Bebop 2,v5.9.9,parrot_bebop_2_775.fw,fw,6725360,3633883af242be38e39c36ed1975aaf46e00179376789f60e19d7cd9549b127b,1,ECDSA,0,1,MIPS,Linux,1,None,6.17,6.24,7.41,5876,8,3,0,1,6,2319,255,1
FW0776,ArduPilot,Cube Orange,v5.7.6,ardupilot_cube_orange_776.img,img,17218085,828454c50b60c101d82344bb662330da44c0e60ba6642b9862620a463092efda,1,RSA,0,0,ARM,Linux,1,SquashFS,6.49,6.69,7.89,16894,3,3,0,1,10,823,244,1
FW0777,PX4,Pixhawk 4,v3.5.8,px4_pixhawk_4_777.bin,bin,28305503,b549bd69fd388bb5268ea9506685dc90735026bcb0569f70768070f58ba68395,1,ECDSA,0,1,MIPS,RTOS,1,YAFFS,6.93,6.64,6.95,11725,7,1,0,0,39,1392,121,1
FW0778,DJI,Mini 3,v2.6.4,dji_mini_3_778.fw,fw,21871626,82bd6375dec5c4a8f50d59e7c298a3eb15c62c26edfb26c5eb0623a9d9bc1c3b,1,RSA,0,0,MIPS,RTOS,1,None,6.74,6.26,7.69,10661,6,2,0,0,40,2219,224,1
FW0779,PX4,Pixhawk 6,v3.6.8,px4_pixhawk_6_779.img,img,29965571,71e305af23ec6ddc382be46566b662d571825d7c97598a2c2c70197b7d4622e0,1,RSA,0,0,ARM,RTOS,1,YAFFS,7.13,6.71,6.82,3631,2,3,0,2,26,2479,120,1
FW0780,DJI,Mavic Pro,v3.7.2,dji_mavic_pro_780.bin,bin,9089115,f5390b3bcb738625db0349937fdcee617c5078a929c38bb68dee500566ae702c,1,RSA,1,1,ARM,Linux,1,SquashFS,6.58,6.61,7.8,18931,3,1,1,2,33,1784,73,1
FW0781,Parrot,Bebop 2,v3.0.7,parrot_bebop_2_781.bin,bin,15068983,ac2360143d050a1396caaa6ffc20efab397e1daa098b6ade35177e2fda9c5c12,1,RSA,0,1,ARM,Linux,1,SquashFS,6.72,7.16,7.47,17198,2,0,1,0,32,1131,241,1
FW0782,DJI,Mini 3,v1.9.2,dji_mini_3_782.img,img,9630706,c9f7dd15b05a68a8dfd6e5932263cebe5f26ec9a50eb32aeba5dab3dd6bb2d20,1,RSA,0,0,MIPS,Linux,1,YAFFS,6.75,6.66,6.81,17855,5,0,1,2,25,2000,108,1
FW0783,Parrot,Bebop 2,v5.3.6,parrot_bebop_2_783.img,img,21901069,5810811b48cd5aa8bce2e57e1ec85c5a77d40790191ecc9417954cddac9b3a63,1,ECDSA,0,1,MIPS,RTOS,1,SquashFS,6.46,6.75,7.86,18864,3,3,0,1,39,1138,104,1
FW0784,DJI,Phantom 4,v2.5.8,dji_phantom_4_784.img,img,13149807,7a9bca5f8ecd69a2119f1beda34e4a9ced700e0c9f13f00247b787ed4eca3f5b,1,ECDSA,0,0,ARM,RTOS,1,YAFFS,6.14,7.0,7.67,13794,8,2,0,1,14,2523,185,1
FW0785,DJI,Mavic Pro,v1.6.7,dji_mavic_pro_785.img,img,20309647,66c004c313d6a3b54235be96818ddfc79025b64052bd2067794bd051e304c0ea,1,RSA,0,1,MIPS,Bare-metal,1,None,6.11,6.02,6.99,9466,7,2,1,0,39,994,134,1
FW0786,PX4,Pixhawk 4,v3.0.6,px4_pixhawk_4_786.img,img,29390630,0309e412afeb9669a116b0518d0ce897cfcd3e6ee496f96b655f12e8ca24d285,1,ECDSA,1,1,MIPS,Linux,1,YAFFS,7.34,5.77,7.42,2318,1,2,1,0,7,2820,211,1
FW0787,PX4,Pixhawk 4,v2.1.1,px4_pixhawk_4_787.fw,fw,22135625,f4c2e28dffc93353116a374b7669b171e41f12f4064a76dc5b1fe8e13b2f5026,1,RSA,1,1,ARM,Bare-metal,1,None,5.83,6.06,7.12,16587,7,0,0,0,6,2463,233,1
FW0788,PX4,Pixhawk 4,v1.2.0,px4_pixhawk_4_788.img,img,29433185,0e053729787e82a238b258cfb9562308d5836011a960c750c7cb33e52ab6f1c4,1,RSA,0,0,MIPS,RTOS,1,None,6.37,7.14,6.81,15686,1,0,1,0,26,1678,270,1
FW0789,Parrot,Bebop 2,v3.7.9,parrot_bebop_2_789.fw,fw,25031271,33622b32b8ae84063fbfd6c794e5a1edec1f953ac28c7e40dead11f81d2c9df1,1,ECDSA,0,1,MIPS,Linux,1,YAFFS,5.96,6.25,7.01,6231,8,0,1,2,28,914,283,1
FW0790,Parrot,Anafi,v3.9.3,parrot_anafi_790.bin,bin,2326241,77dd3e447f5d9dbfb1af4479e9ee08a47a17f1dcfb868342425265722fbc8a19,1,ECDSA,0,0,ARM,Linux,1,YAFFS,6.36,7.09,7.77,16038,1,2,0,0,39,2028,210,1
FW0791,DJI,Phantom 4,v5.5.5,dji_phantom_4_791.fw,fw,13301492,b2ad86cb241d6c514bc856e1f9052ca55505061fc8b028d11248f9b64b1776e8,1,RSA,1,1,ARM,Linux,1,YAFFS,6.42,5.56,7.25,17954,1,0,1,2,32,1040,68,1
FW0792,ArduPilot,Cube Black,v2.7.8,ardupilot_cube_black_792.img,img,10817028,61606aaa7ea4ee770e4670036426193b2e6e619ef17c82da0b0635b00c30efc4,1,ECDSA,0,0,ARM,Bare-metal,1,YAFFS,6.29,6.69,7.89,9373,1,0,1,1,34,2344,244,1
FW0793,Parrot,Bebop 2,v2.5.0,parrot_bebop_2_793.img,img,2270111,22c410842565be17acfb55b89140fdf1dd3ab2a336c7fff2247db83fa7170d24,1,RSA,1,0,MIPS,RTOS,1,YAFFS,6.01,6.16,7.11,17052,5,1,0,2,16,1412,106,1
FW0794,Parrot,Bebop 2,v1.0.0,parrot_bebop_2_794.img,img,30722978,907f027a16d8cf0984b82b4250d80088cc589da65693b96f413a4078096153df,1,RSA,1,0,MIPS,Linux,1,SquashFS,6.82,7.13,7.41,15566,5,1,0,0,12,1162,148,1
FW0795,ArduPilot,Cube Black,v5.0.4,ardupilot_cube_black_795.bin,bin,28661623,d4fce85bee41fd8907d30cc0e2124059f0eb476e924c91b015ebf1e612289ef9,1,ECDSA,1,1,MIPS,RTOS,1,None,7.18,5.65,7.45,15877,5,1,1,0,19,1784,157,1
FW0796,Parrot,Anafi,v3.5.8,parrot_anafi_796.fw,fw,6746787,bc4243bb98bd064ba34ee4b8b6182a01041367acf41137ab0b41486aba970f59,1,RSA,0,1,MIPS,RTOS,1,SquashFS,6.91,5.71,7.8,5753,2,2,0,0,40,825,96,1
FW0797,Parrot,Bebop 2,v5.2.1,parrot_bebop_2_797.fw,fw,7645482,3a545c02a075ef1e778acf444bb2c6ddb5229f9d7ad53b61ff29f888f11b696e,1,ECDSA,0,1,ARM,Bare-metal,1,YAFFS,6.7,6.24,7.65,18486,7,1,1,1,40,1134,236,1
FW0798,PX4,Pixhawk 6,v1.6.8,px4_pixhawk_6_798.fw,fw,17785520,c5a5e9c49d0bd4f86b78f3397b777271da15d7fc2b8ec952a630017345009449,1,RSA,0,1,ARM,RTOS,1,None,7.02,6.69,7.74,4200,7,1,1,0,37,1930,134,1
FW0799,PX4,Pixhawk 4,v2.2.7,px4_pixhawk_4_799.fw,fw,5220369,2f451c36732162e6ca32bf16b50a53e23b4cce997547eb6ba3a7cdc1f5730be2,1,RSA,0,0,ARM,Bare-metal,1,SquashFS,6.78,6.41,7.49,9492,3,1,0,1,10,1936,121,1
FW0800,ArduPilot,Cube Black,v5.1.1,ardupilot_cube_black_800.fw,fw,9094162,2b31ac48437e0daf2c55f301c8ed8e85680b4476c6b0b6792f12a06d87d55cb2,1,ECDSA,1,0,ARM,Bare-metal,1,SquashFS,6.98,6.75,6.94,8811,1,2,0,0,13,1334,233,1
FW0801,ArduPilot,Cube Black,v1.3.5,ardupilot_cube_black_801.img,img,30537590,0900f0ce2566b6ada53b681ffe4cac276e37058d0029951cdd15c843ac8d51ac,1,RSA,0,0,ARM,RTOS,1,YAFFS,7.22,6.19,7.24,2094,1,2,0,1,34,2682,141,1
FW0802,ArduPilot,Cube Orange,v2.1.0,ardupilot_cube_orange_802.fw,fw,20027758,c435b45090711ab796d72f04626cf4fb703314b2e32da1abeacdc7517e723229,1,RSA,0,1,ARM,RTOS,1,YAFFS,6.4,6.53,7.75,7214,4,0,0,1,20,1930,67,1
FW0803,ArduPilot,Cube Black,v1.3.1,ardupilot_cube_black_803.bin,bin,7061208,c13a87de037977554c9ac98ca8a1858b2a38d0eeae2ba3e9b2c9546a3c35a99b,1,ECDSA,1,0,ARM,RTOS,1,YAFFS,6.69,6.13,7.73,14886,8,0,1,0,30,1426,71,1
FW0804,ArduPilot,Cube Black,v5.4.4,ardupilot_cube_black_804.img,img,4028182,4fc85e59720e97015d2c9b3d1835b03a88130c7a2208172ec93493ad1e8db9e4,1,ECDSA,0,1,MIPS,RTOS,1,SquashFS,6.9,6.53,7.01,9363,7,2,0,1,29,1485,166,1
FW0805,Parrot,Anafi,v4.1.1,parrot_anafi_805.bin,bin,14929876,a70be272bc52f420fb7e4e10f0aec182b3c88218655afef4cbebf7c75f18610d,1,ECDSA,0,1,ARM,RTOS,1,None,6.02,6.91,7.18,12504,5,1,0,2,37,2902,212,1
FW0806,DJI,Mini 3,v5.1.9,dji_mini_3_806.fw,fw,18542076,ec1b436b9fafa64601e19f044fd06fd3e614543e9595b6a37f48f03063266926,1,ECDSA,0,0,MIPS,Bare-metal,1,SquashFS,6.85,6.47,7.22,9228,4,2,0,0,23,2687,299,1
FW0807,Parrot,Bebop 2,v5.3.3,parrot_bebop_2_807.fw,fw,3932842,19f98daffe75e47aee3287d0bdfadbe2706f028f755d9d387a96d2c9c600736d,1,RSA,1,0,ARM,Bare-metal,1,SquashFS,5.92,6.7,7.2,19334,8,3,0,1,22,2314,271,1
FW0808,ArduPilot,Cube Black,v4.5.7,ardupilot_cube_black_808.fw,fw,20915152,ef494cc09b433578e78dfff7d0f0d549508c333cb3818e7fa3958b91c27905b6,1,ECDSA,1,1,ARM,RTOS,1,SquashFS,6.5,6.46,7.89,10875,7,3,1,0,32,1654,281,1
FW0809,PX4,Pixhawk 4,v3.5.0,px4_pixhawk_4_809.bin,bin,7941926,eb9ba60cba3ca9d5011a30a4b8f521db35489437af2af85c522f4d8f0cabda14,1,RSA,1,1,ARM,RTOS,1,SquashFS,7.02,6.51,7.16,14163,7,3,1,1,16,1262,268,1
FW0810,Parrot,Anafi,v2.3.5,parrot_anafi_810.img,img,31196239,41238463e2bec995d0d5405d7eb946e320cd708c76914fd276ddbd0c8277c91c,1,RSA,1,0,MIPS,Linux,1,YAFFS,5.88,6.64,7.09,19840,4,1,0,1,12,2032,248,1
FW0811,PX4,Pixhawk 6,v4.9.6,px4_pixhawk_6_811.bin,bin,26105313,1b81a50aa072553847178982c19b776a8369c01459ae4be364975a426427dff4,1,RSA,1,0,ARM,Bare-metal,1,SquashFS,5.85,6.6,7.6,18242,6,1,0,0,10,2308,236,1
FW0812,ArduPilot,Cube Orange,v2.3.5,ardupilot_cube_orange_812.fw,fw,11423806,eece27a1f7b2b68193f3dbbb902cdaca73ad2c9ccb7b08c25f03094ef10129c4,1,ECDSA,0,1,MIPS,RTOS,1,YAFFS,7.15,6.61,7.55,3592,2,3,0,2,15,903,227,1
FW0813,ArduPilot,Cube Black,v2.7.7,ardupilot_cube_black_813.fw,fw,29526572,6f1919a1083203ad400728b796fb162be3c4b681c9020a669ddba99089659c1e,1,ECDSA,0,1,MIPS,Bare-metal,1,YAFFS,6.45,5.83,6.8,11131,1,0,1,0,33,2999,66,1
FW0814,DJI,Mavic Pro,v1.0.0,dji_mavic_pro_814.img,img,23779415,ef46a6e00345ec42e97703b25973fc71903a59a9d002c5deb21ca8c938a27979,1,RSA,1,0,ARM,Linux,1,YAFFS,6.1,6.29,7.73,8385,2,3,0,2,24,1728,297,1
FW0815,DJI,Phantom 4,v4.2.0,dji_phantom_4_815.img,img,19753200,8e2ec3d28453006db22d4d64935ba92ce19a4a5e0a592842c36bcd54bc31e48d,1,RSA,0,0,MIPS,Bare-metal,1,YAFFS,6.36,5.76,7.65,7767,1,1,1,0,27,1323,234,1
FW0816,PX4,Pixhawk 6,v2.2.2,px4_pixhawk_6_816.fw,fw,24913835,bbaee901ba405b10330f3043119f8d31c7a667bb3fcefcbe056693fd1674497b,1,RSA,1,0,ARM,Bare-metal,1,None,6.77,5.5,7.2,17521,4,2,0,0,19,2533,159,1
FW0817,DJI,Mini 3,v4.1.0,dji_mini_3_817.img,img,3166299,ae3ef9ed8b34193a4f6e9623084432625f3e6e6f83159823cc1e43b6c73e7d23,1,ECDSA,0,0,MIPS,Bare-metal,1,YAFFS,7.06,5.71,7.36,7190,4,3,0,0,5,2812,81,1
FW0818,Parrot,Bebop 2,v2.8.8,parrot_bebop_2_818.bin,bin,13885676,68951795cc0a156d3837bca7823281f3c997f102b253e4b6d94d48a6f5e8a0df,1,RSA,0,1,MIPS,Bare-metal,1,YAFFS,6.65,5.94,7.24,8563,6,3,1,0,14,1659,300,1
FW0819,Parrot,Anafi,v1.1.9,parrot_anafi_819.bin,bin,7415209,4a21f7a5d131bf8c64c5f606ff86b2022b7fe99e37b9d0a81047aad49c0382f2,1,ECDSA,1,0,MIPS,Bare-metal,1,None,7.17,6.46,7.59,8033,3,2,1,0,29,1549,260,1
FW0820,PX4,Pixhawk 4,v4.3.7,px4_pixhawk_4_820.img,img,24014717,579dba8176cd6a5e00df0dbef2b81ed781e264b2db3eff905bf711a51f6fcf40,1,RSA,0,0,ARM,RTOS,1,YAFFS,6.89,6.34,6.91,9743,1,3,1,0,40,2048,247,1
FW0821,DJI,Mini 3,v1.1.3,dji_mini_3_821.fw,fw,12870255,5ea92a306b2b9a55673f36289badc01d93c11f7a037d479c30653083abba90e1,1,ECDSA,0,1,ARM,Bare-metal,1,YAFFS,6.86,5.89,7.71,17516,6,3,0,1,22,2750,61,1
FW0822,PX4,Pixhawk 6,v2.1.5,px4_pixhawk_6_822.img,img,21081632,bce193d2c3dcd69dbb54f4db42da1e33357941e5a7e592a9d100aef0ede93c49,1,RSA,1,1,ARM,Linux,1,None,7.03,6.64,7.16,10900,1,0,1,2,18,2114,165,1
FW0823,ArduPilot,Cube Black,v1.2.0,ardupilot_cube_black_823.bin,bin,4019913,a4cbd47f57ed12586b5b89dc40d8524f47b8c860c08db4f3f36bd985cf3412d0,1,ECDSA,0,1,ARM,Bare-metal,1,SquashFS,5.91,6.97,7.35,6454,2,1,1,0,17,1797,242,1
FW0824,ArduPilot,Cube Black,v4.6.0,ardupilot_cube_black_824.img,img,19850296,d1cbe907258f71aaaef00ca173fbe7b3001e0eb28ddb015a596b12fc20294a0e,1,ECDSA,0,0,ARM,RTOS,1,YAFFS,7.23,5.89,7.68,8074,3,3,1,2,6,2685,295,1
FW0825,PX4,Pixhawk 6,v3.3.3,px4_pixhawk_6_825.fw,fw,20276985,182cd72842f13483d295cc65a66bd2a77b66425e47b0f15173132df961b5e29f,1,ECDSA,0,0,ARM,Bare-metal,1,YAFFS,6.33,5.82,7.85,12973,3,1,0,0,7,1449,80,1
FW0826,DJI,Mavic Pro,v4.6.4,dji_mavic_pro_826.bin,bin,27991120,9d84f42ece7cc49b63939df6778e8378d8db4f0c9a55e0df8a25055a56d572ca,1,ECDSA,1,1,MIPS,Linux,1,None,5.88,5.74,7.86,17213,7,2,1,2,32,2833,152,1
FW0827,PX4,Pixhawk 6,v1.6.3,px4_pixhawk_6_827.fw,fw,17104155,364343853f5d969c7c24ba424897fca791da59ad4701726c42a7b6040cbcd88f,1,ECDSA,1,1,ARM,RTOS,1,YAFFS,5.85,6.19,7.19,9228,8,1,0,2,29,1915,194,1
FW0828,ArduPilot,Cube Orange,v1.9.5,ardupilot_cube_orange_828.img,img,16810236,c45b4812755173303c8fd524c917a3a7a120a54c94beb8950350bc864c421a69,1,RSA,1,0,MIPS,Linux,1,SquashFS,6.91,6.51,7.59,7873,6,2,0,0,38,1459,168,1
FW0829,ArduPilot,Cube Orange,v1.5.9,ardupilot_cube_orange_829.img,img,12056587,9a4b4c93be77e6cc5b25a3a02bdf255dfd0af3937e0eeec5180bb408951ef949,1,ECDSA,1,1,MIPS,RTOS,1,YAFFS,6.85,5.92,7.87,10576,5,1,1,2,21,1098,252,1
FW0830,PX4,Pixhawk 4,v5.3.9,px4_pixhawk_4_830.img,img,21105406,f8437ffe2df45a8783c5aab0e98887d66c05d2b8ea896954ea76b07245d2c4b7,1,RSA,1,1,MIPS,RTOS,1,SquashFS,6.72,5.96,7.25,2562,3,1,0,0,26,2850,157,1
FW0831,Parrot,Bebop 2,v5.8.9,parrot_bebop_2_831.fw,fw,9332525,e16cdcb1c324f5b16cf448f3218aab0b1431c8f89ba0fd83e8969159b2269097,1,ECDSA,0,0,ARM,Linux,1,SquashFS,7.4,6.79,7.29,4005,3,0,1,0,35,2138,127,1
FW0832,PX4,Pixhawk 4,v3.5.7,px4_pixhawk_4_832.img,img,23149266,6455f525ddcdd7109eb67c8c39727ca73032e085ec7941957bde9dc3799f8c50,1,RSA,0,0,ARM,Linux,1,SquashFS,6.28,6.46,7.73,14501,2,1,0,2,8,912,86,1
FW0833,PX4,Pixhawk 4,v2.7.5,px4_pixhawk_4_833.bin,bin,28131693,d9a1dd2146bd21e9d398d554814a85057aa102878dff46f57333df5f64b023df,1,ECDSA,1,1,ARM,RTOS,1,None,6.34,6.65,7.32,2075,7,0,0,0,21,2276,191,1
FW0834,PX4,Pixhawk 4,v4.6.3,px4_pixhawk_4_834.img,img,25345930,d8f2395bc31c1d54fc39b3d1e495c2f4cef4ce667b0bff34ce6f2f5760ac1823,1,RSA,0,0,MIPS,Linux,1,SquashFS,6.27,5.81,7.71,7163,3,0,0,0,24,2673,124,1
FW0835,Parrot,Bebop 2,v1.4.3,parrot_bebop_2_835.img,img,8976378,00c33a65e489723f67212be5785273153d96b926dc0865f167ef17fac1611a67,1,ECDSA,1,1,ARM,Linux,1,None,7.07,7.18,7.52,6615,5,3,0,0,10,2795,162,1
FW0836,PX4,Pixhawk 4,v1.4.3,px4_pixhawk_4_836.img,img,10841457,c69b3039cc7090fd95b686b33283570418ca668c861a3d456d872c2db09f3e95,1,ECDSA,0,0,ARM,Bare-metal,1,YAFFS,7.32,5.78,7.7,11185,7,3,1,0,33,2179,236,1
FW0837,Parrot,Anafi,v2.9.3,parrot_anafi_837.bin,bin,6478730,9e2acbb0b89c8a1c220d1cddc61a7f7a9b29f41e6f1eac83e7bcadb40e342c07,1,RSA,0,0,ARM,RTOS,1,YAFFS,6.72,5.68,7.02,2326,4,0,0,0,21,2472,169,1
FW0838,ArduPilot,Cube Orange,v4.7.5,ardupilot_cube_orange_838.fw,fw,25228324,78f8cda9b235fc3ba3acadb305944b100d809de685ae96b0c3ac4e2e7e909dd4,1,RSA,1,1,ARM,RTOS,1,None,6.78,6.78,7.15,3856,3,2,1,0,8,1120,291,1
FW0839,Parrot,Anafi,v3.7.2,parrot_anafi_839.fw,fw,21519324,5282e32b22e20f20ee7d765e3981fe655dfb3eac8d3275b1c8d4d90eafb3ab64,1,RSA,0,0,MIPS,Bare-metal,1,SquashFS,5.87,6.42,7.3,2536,2,3,0,0,13,1998,63,1
FW0840,PX4,Pixhawk 4,v3.8.7,px4_pixhawk_4_840.img,img,29324186,b8a44586cf9bbfe7126bc4377ef47cb156a927dde271f9db7246539fab19e112,1,RSA,1,1,MIPS,RTOS,1,YAFFS,5.97,6.84,7.46,7992,5,0,1,1,39,1731,187,1
FW0841,ArduPilot,Cube Orange,v3.8.1,ardupilot_cube_orange_841.fw,fw,17742428,05610c27178d92bf7dd74bfe067c2f948c83d2ae4d7f5d5cea08a9edfcba18db,1,RSA,0,1,ARM,Bare-metal,1,None,6.35,6.17,7.39,10346,3,1,1,0,17,2648,196,1
FW0842,DJI,Phantom 4,v1.0.1,dji_phantom_4_842.bin,bin,6361765,887f298d0dcb5de4c769ef4556257949fb3d7249651e8724228ffeaa1cfc8ff5,1,ECDSA,0,0,MIPS,Bare-metal,1,None,6.47,7.06,7.48,4422,8,0,1,1,7,1723,203,1
FW0843,Parrot,Bebop 2,v3.2.9,parrot_bebop_2_843.bin,bin,21721850,34c94f0c0704deae339c0be9bca128f0ba156ad34d5617aae591e2b348e4bde5,1,ECDSA,0,1,ARM,Linux,1,SquashFS,6.03,6.34,7.23,10340,4,1,1,0,15,887,142,1
FW0844,PX4,Pixhawk 4,v2.6.5,px4_pixhawk_4_844.bin,bin,5791210,b491eb84de6a75e16108c1331e3d3fd9ffdc76c0c7f96e0e5b4624032f42819f,1,ECDSA,1,0,ARM,Bare-metal,1,None,5.8,6.42,7.02,11499,5,2,1,0,24,2857,265,1
FW0845,ArduPilot,Cube Black,v1.2.0,ardupilot_cube_black_845.bin,bin,11091980,5a871312205ce91f8f1ac41c4cfb9d86526f79bf2f07f7ba0b2e54ce25afaacd,1,ECDSA,1,1,ARM,Bare-metal,1,YAFFS,6.1,6.66,7.35,7952,7,3,0,0,25,2496,109,1
FW0846,PX4,Pixhawk 4,v3.2.2,px4_pixhawk_4_846.img,img,18710380,970b0c31791610a1eaea330c09ad0013f0d2431ff0dda8fd9f04931c7da06e12,1,ECDSA,0,0,MIPS,Linux,1,YAFFS,6.36,5.64,7.69,6385,1,2,0,0,23,1279,68,1
FW0847,PX4,Pixhawk 6,v5.5.5,px4_pixhawk_6_847.bin,bin,3410679,bc867072eac4505325ca5e7ed31c2994285607ce900ce19a0b20e25294f6d354,1,ECDSA,0,1,ARM,RTOS,1,None,6.95,5.76,7.25,11720,3,0,1,1,9,2173,219,1
FW0848,PX4,Pixhawk 4,v3.1.3,px4_pixhawk_4_848.fw,fw,24441982,d5c70906ecade6d0704395fabff631097c88d3a24cf93f8faeccac8034a5b61b,1,RSA,0,0,ARM,Linux,1,YAFFS,6.72,6.95,7.05,7145,2,0,0,0,11,1508,250,1
FW0849,DJI,Mavic Pro,v1.5.8,dji_mavic_pro_849.fw,fw,11934545,4ccaf1c146e5f210d935d383f8d9b007859bba7e270841f2dfd84ccc337c326c,1,RSA,1,1,MIPS,RTOS,1,YAFFS,7.23,5.68,7.44,19394,6,2,0,1,24,2051,242,1
